"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
"2017-05-31",98012,"WA","Seattle","Snohomish","Bothell",206,2326,0.00692640692640693,0.0201754385964912,0.0416480071652485,20473
"2017-05-31",10027,"NY","New York","New York","New York",207,3214,0.0031210986267166,-0.000621890547263682,-0.0222087009431092,6112
"2017-05-31",90004,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",208,3561,0.00168776371308017,0.00963992061241849,0.0604526503871352,6495
"2017-05-31",92336,"CA","Riverside","San Bernardino","Fontana",209,2175,0.000459981600735971,0.00322878228782288,0.0362077179609338,23473
"2017-05-31",30062,"GA","Atlanta","Cobb","Marietta",210,1887,0.00479233226837061,0.0150618612157074,0.0222101841820152,21881
"2017-05-31",46307,"IN","Chicago","Lake","Crown Point",211,1532,0.0159151193633952,0.0112211221122112,0.00327439423706614,29133
"2017-05-31",33012,"FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",212,1720,-0.000581057524694945,0.0017472335468841,0.00702576112412178,18327
"2017-05-31",80134,"CO","Denver","Douglas","Parker",213,2346,0.00170794192997438,-0.000851788756388416,-0.00887198986058302,21379
"2017-05-31",23454,"VA","Virginia Beach","Virginia Beach City","Virginia Beach",214,1598,-0.0018738288569644,-0.00125,-0.0018738288569644,20331
"2017-05-31",46227,"IN","Indianapolis","Marion","Indianapolis",215,1085,0.00184672206832872,-0.00549954170485793,-0.00549954170485793,13856
"2017-05-31",11238,"NY","New York","Kings","New York",216,2672,-0.00409988818486769,-0.0136581764488741,-0.0248175182481752,12554
"2017-05-31",74012,"OK","Tulsa","Tulsa","Broken Arrow",217,1205,-0.000829187396351575,-0.013911620294599,-0.0549019607843137,20841
"2017-05-31",21117,"MD","Baltimore","Baltimore","Owings Mills",218,1741,-0.00172018348623853,-0.0040045766590389,-0.0113571834185122,16416
"2017-05-31",90706,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",219,2362,0.0029723991507431,0.0094017094017094,0.0493114171479343,12087
"2017-05-31",60649,"IL","Chicago","Cook","Chicago",220,1250,-0.00239425379090184,-0.00398406374501992,-0.030256012412723,9812
"2017-05-31",7093,"NJ","New York","Hudson","West New York",221,2116,-0.00470366886171214,-0.0239852398523985,-0.0922350922350922,12235
"2017-05-31",77459,"TX","Houston","Fort Bend","Missouri City",222,1854,-0.00107758620689655,-0.00961538461538462,-0.0641090358404846,22569
"2017-05-31",11372,"NY","New York","Queens","New York",223,2180,0.000458926112895824,0.0069284064665127,-0.0189018901890189,10935
"2017-05-31",99301,"WA","Kennewick","Franklin","Pasco",224,1327,0.0091254752851711,0.0247104247104247,0.0416012558869702,19462
"2017-05-31",32244,"FL","Jacksonville","Duval","Jacksonville",225,1105,0.00181323662737987,0.0036330608537693,0.0063752276867031,18564
"2017-05-31",11233,"NY","New York","Kings","New York",226,2335,-0.00213675213675214,-0.00341442594963722,0.000428449014567267,10262
"2017-05-31",48103,"MI","Ann Arbor","Washtenaw","Ann Arbor",227,2027,0.00296882731321128,0.0180813661476645,0.126737076153419,19512
"2017-05-31",33186,"FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",228,1946,-0.00102669404517454,-0.00612870275791624,-0.0056208482370976,25046
"2017-05-31",92335,"CA","Riverside","San Bernardino","Fontana",229,1678,-0.00178465199286139,0.00599520383693046,0.031980319803198,16171
"2017-05-31",92021,"CA","San Diego","San Diego","El Cajon",230,2290,0.00836635843240863,0.0177777777777778,0.0432801822323462,12454
"2017-05-31",85705,"AZ","Tucson","Pima","Tucson",231,946,-0.00105596620908131,-0.00316122233930453,0.0193965517241379,9565
"2017-05-31",20019,"DC","Washington","District of Columbia","Washington",232,1885,0.00910064239828694,0.00748262960983431,-0.00369978858350951,13170
"2017-05-31",76063,"TX","Dallas-Fort Worth","Tarrant","Mansfield",233,1832,-0.00109051254089422,-0.00326441784548422,0.0280583613916947,18962
"2017-05-31",43230,"OH","Columbus","Franklin","Gahanna",234,1441,0.00488145048814505,0.0162200282087447,0.0212615166548547,18794
"2017-05-31",23320,"VA","Virginia Beach","Chesapeake City","Chesapeake",235,1506,0,0.004,-0.0143979057591623,19737
"2017-05-31",22193,"VA","Washington","Prince William","Woodbridge",236,1805,0,0.00110926234054354,0.00222098833981122,22423
"2017-05-31",93065,"CA","Ventura","Ventura","Simi Valley",237,2676,0.0045045045045045,0.00981132075471698,0.0174904942965779,21048
"2017-05-31",48185,"MI","Detroit","Wayne","Westland",238,1137,-0.005249343832021,-0.00958188153310104,0.0336363636363636,15377
"2017-05-31",75217,"TX","Dallas-Fort Worth","Dallas","Dallas",239,1113,0.00815217391304348,0.0211009174311927,0.0911764705882353,19219
"2017-05-31",27834,"NC","Greenville","Pitt","Greenville",240,833,0.00482509047044632,0.0158536585365854,-0.0234466588511137,14634
"2017-05-31",44130,"OH","Cleveland","Cuyahoga","Parma Heights",241,1161,0.00172562553925798,0.012205754141238,0.0175284837861525,17448
"2017-05-31",92101,"CA","San Diego","San Diego","San Diego",242,2529,0.00436854646544877,0.00436854646544877,0.00676751592356688,13340
"2017-05-31",22304,"VA","Washington","Alexandria City","Alexandria",243,1962,0.00563813429010764,0.00822199383350463,-0.00152671755725191,12669
"2017-05-31",91342,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",244,2487,0.0036319612590799,0.0101543460601137,0.0310945273631841,19565
"2017-05-31",11223,"NY","New York","Kings","New York",245,2238,-0.00885739592559787,-0.0197109067017083,0.00448833034111311,11700
"2017-05-31",30331,"GA","Atlanta","Fulton","Atlanta",246,1201,-0.000831946755407654,0.00166805671392827,0.00418060200668896,16864
"2017-05-31",20878,"MD","Washington","Montgomery","Gaithersburg",247,2450,-0.00203665987780041,-0.00122299225438239,0.00864553314121038,20931
"2017-05-31",30080,"GA","Atlanta","Cobb","Smyrna",248,1436,0.00349406009783368,0.0141242937853107,-0.00346981263011797,15812
"2017-05-31",92627,"CA","Los Angeles-Long Beach-Anaheim","Orange","Costa Mesa",249,3005,0.00771294433266264,0.0165764546684709,0.0294621445700582,12487
"2017-05-31",33311,"FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",250,1550,0,-0.0038560411311054,0.0244547257105089,19414
"2017-05-31",27858,"NC","Greenville","Pitt","Greenville",251,1111,-0.0115658362989324,-0.0279965004374453,-0.017683465959328,16100
"2017-05-31",30188,"GA","Atlanta","Cherokee","Woodstock",252,1441,0.000694444444444444,0.00278357689631176,0.0278174037089872,23114
"2017-05-31",10021,"NY","New York","New York","New York",253,3611,0,-0.0147339699863574,-0.0705276705276705,20712
"2017-05-31",2155,"MA","Boston","Middlesex","Medford",254,2454,-0.00405844155844156,-0.000814332247557003,0.0398305084745763,17547
"2017-05-31",37130,"TN","Nashville","Rutherford","Murfreesboro",255,1264,0.00158478605388273,0.00556881463802705,0.0193548387096774,16030
"2017-05-31",90011,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",256,2313,0.0100436681222707,0.0442437923250564,0.10458452722063,10651
"2017-05-31",87121,"NM","Albuquerque","Bernalillo","Albuquerque",257,1101,-0.00271739130434783,-0.00271739130434783,0.0156826568265683,20054
"2017-05-31",43701,"OH","Zanesville","Muskingum","Zanesville",258,827,-0.0107655502392344,-0.0372526193247963,0.0110024449877751,20607
"2017-05-31",32256,"FL","Jacksonville","Duval","Jacksonville",259,1241,0.0040453074433657,0.0114099429502853,-0.00160901045856798,13581
"2017-05-31",33027,"FL","Miami-Fort Lauderdale","Broward","Miramar",260,1963,0.00255362614913177,-0.000509164969450102,-0.0438382854359474,29398
"2017-05-31",23666,"VA","Virginia Beach","Hampton City","Hampton",261,1276,-0.000783085356303837,0.00156985871271586,-0.0100853374709077,15577
"2017-05-31",19124,"PA","Philadelphia","Philadelphia","Philadelphia",262,1037,0.000965250965250965,0.00679611650485437,0.0646817248459959,20394
"2017-05-31",90025,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",263,3541,0.00198075834748161,0.00141402714932127,-0.00449817261737419,10303
"2017-05-31",30022,"GA","Atlanta","Fulton","Johns Creek",264,2259,-0.00308914386584289,-0.00834064969271291,0.0272851296043656,20976
"2017-05-31",90027,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",265,3884,0.00673924313115604,0.0159560554538321,0.0641095890410959,6759
"2017-05-31",11218,"NY","New York","Kings","New York",266,2278,-0.00697471665213601,-0.0138528138528139,-0.0078397212543554,11984
"2017-05-31",58103,"ND","Fargo","Cass","Fargo",267,1305,-0.0045766590389016,-0.0150943396226415,0.00928074245939675,9752
"2017-05-31",33064,"FL","Miami-Fort Lauderdale","Broward","Pompano Beach",268,1560,0.00064143681847338,0.00321543408360129,0.0162866449511401,21266
"2017-05-31",34135,"FL","Fort Myers","Lee","Bonita Springs",269,2223,-0.00670241286863271,0.0136798905608755,0.0786026200873362,21662
"2017-05-31",30040,"GA","Atlanta","Forsyth","Cumming",270,1645,-0.00121432908318154,-0.00363416111447608,-0.0196662693682956,19659
"2017-05-31",79938,"TX","El Paso","El Paso","El Paso",271,1097,-0.00453720508166969,-0.00453720508166969,-0.0394045534150613,20679
"2017-05-31",32218,"FL","Jacksonville","Duval","Jacksonville",272,1225,0.00409836065573771,0.0140728476821192,0.0182876142975894,17135
"2017-05-31",77845,"TX","College Station","Brazos","College Station",273,1742,-0.0034324942791762,0.0104408352668213,-0.00797266514806378,18757
"2017-05-31",33063,"FL","Miami-Fort Lauderdale","Broward","Margate",274,1449,-0.000689655172413793,0,0.0147058823529412,24274
"2017-05-31",44077,"OH","Cleveland","Lake","Painesville",275,1186,-0.00586756077116513,-0.0157676348547718,0.00593723494486853,21631
"2017-05-31",77082,"TX","Houston","Harris","Houston",276,1419,-0.00140745953553835,-0.0125260960334029,-0.039268788083954,10925
"2017-05-31",43026,"OH","Columbus","Franklin","Hilliard",277,1489,0.00540175557056043,0.00880758807588076,0.00812457684495599,20978
"2017-05-31",23452,"VA","Virginia Beach","Virginia Beach City","Virginia Beach",278,1472,-0.002710027100271,0.00272479564032698,0.00204220558202859,18659
"2017-05-31",30052,"GA","Atlanta","Walton","Loganville",279,1354,0.00370644922164566,0.00519673348181143,0.0180451127819549,20667
"2017-05-31",10701,"NY","New York","Westchester","Yonkers",280,2315,0.00390286209887251,0.0202732481269282,-0.00898972602739726,7978
"2017-05-31",90731,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",281,2441,0.00370065789473684,0.00867768595041322,0.0494411006018917,12487
"2017-05-31",27587,"NC","Raleigh","Wake","Wake Forest",282,1608,0.00374531835205993,0.0145110410094637,0.0177215189873418,22275
"2017-05-31",33313,"FL","Miami-Fort Lauderdale","Broward","Lauderhill",283,1275,-0.000783699059561128,-0.000783699059561128,0.0224538893344026,20980
"2017-05-31",80634,"CO","Greeley","Weld","Greeley",284,1554,-0.000643086816720257,0.00258064516129032,-0.00956022944550669,20052
"2017-05-31",34711,"FL","Orlando","Lake","Clermont",285,1495,0.00133958472873409,0.00605652759084791,0.0317460317460317,21267
"2017-05-31",91335,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",286,2577,0.00233372228704784,0.00467836257309942,0.0181746345318056,16096
"2017-05-31",71913,"AR","Hot Springs","Garland","Hot Springs",287,1020,0.02,0.021021021021021,-0.0502793296089385,16261
"2017-05-31",38401,"TN","Nashville","Maury","Columbia",288,1176,0.0111779879621668,0.0261780104712042,0.102155576382381,24373
"2017-05-31",97402,"OR","Eugene","Lane","Eugene",289,1272,0.00792393026941363,0.0200481154771451,0.0617696160267112,12548
"2017-05-31",95123,"CA","San Jose","Santa Clara","San Jose",290,3241,0.00278465346534653,0.00777363184079602,-0.0043010752688172,18095
"2017-05-31",60616,"IL","Chicago","Cook","Chicago",291,1680,0.003584229390681,-0.0029673590504451,-0.0713101160862355,18679
"2017-05-31",32174,"FL","Daytona Beach","Volusia","Ormond Beach",292,1478,0.00271370420624152,0.00749829584185412,0.0179063360881543,18370
"2017-05-31",75206,"TX","Dallas-Fort Worth","Dallas","Dallas",293,2022,0.0084788029925187,0.0295315682281059,0.0784,9218
"2017-05-31",94544,"CA","San Francisco","Alameda","Hayward",294,2643,0.00341685649202733,0.0118683001531394,0.0492258832870187,14410
"2017-05-31",30041,"GA","Atlanta","Forsyth","Cumming",295,1827,0.00550357732526142,0.00939226519337017,-0.0261194029850746,20013
"2017-05-31",2360,"MA","Boston","Plymouth","Plymouth",296,1984,-0.00351582119537921,0.00455696202531646,0.0143149284253579,23479
"2017-05-31",20001,"DC","Washington","District of Columbia","Washington",297,2905,0.00519031141868512,0.0160895417978314,0.032705296836118,13171
"2017-05-31",43228,"OH","Columbus","Franklin","Columbus",298,1015,-0.00196656833824975,-0.0107212475633528,0.00894632206759443,14381
"2017-05-31",93550,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Palmdale",299,1573,0.00833333333333333,0.0201037613488975,0.0686141304347826,17242
"2017-05-31",89052,"NV","Las Vegas","Clark","Henderson",300,1743,0.00230017251293847,0.00345423143350604,-0.0141402714932127,21594
"2017-05-31",30318,"GA","Atlanta","Fulton","Atlanta",301,1288,0.00861393891934221,0.0271132376395534,0.0618301731244848,15778
"2017-05-31",11208,"NY","New York","Kings","New York",302,2247,-0.00531208499335989,-0.0101321585903084,-0.0192055870798778,10358
"2017-05-31",21215,"MD","Baltimore","Baltimore City","Baltimore",303,1265,-0.0015785319652723,-0.00550314465408805,-0.0488721804511278,18793
"2017-05-31",75150,"TX","Dallas-Fort Worth","Dallas","Mesquite",304,1368,0.00514327700220426,0.0118343195266272,0.0474732006125574,13951
"2017-05-31",72401,"AR","Jonesboro","Craighead","Jonesboro",305,1006,0,0.00399201596806387,-0.0242483026188167,16655
"2017-05-31",94509,"CA","San Francisco","Contra Costa","Antioch",306,2019,0.00748502994011976,0.0186680121089808,0.054858934169279,18464
"2017-05-31",63123,"MO","St. Louis","Saint Louis","Affton",307,1149,0.007011393514461,0.0277280858676208,0.0213333333333333,19806
"2017-05-31",95747,"CA","Sacramento","Placer","Roseville",308,2159,0.00699626865671642,0.0112412177985948,0.0557457212713936,20203
"2017-05-31",77057,"TX","Houston","Harris","Houston",309,1695,-0.00352733686067019,-0.00176678445229682,-0.0541294642857143,10975
"2017-05-31",93309,"CA","Bakersfield","Kern","Bakersfield",310,1207,0,-0.010655737704918,-0.0382470119521912,16250
"2017-05-31",89123,"NV","Las Vegas","Clark","Las Vegas",311,1336,0.00375657400450789,0.0136570561456753,0.0340557275541796,21156
"2017-05-31",20147,"VA","Washington","Loudoun","Ashburn",312,2409,0.00291423813488759,0.0126103404791929,0.0121848739495798,18617
"2017-05-31",40601,"KY","Frankfort","Franklin","Frankfort",313,981,0.00822199383350463,0.0250783699059561,0.0605405405405405,16528
"2017-05-31",19446,"PA","Philadelphia","Montgomery","Lansdale",314,1862,0.00921409214092141,0.0119565217391304,0.0119565217391304,17345
"2017-05-31",8831,"NJ","New York","Middlesex","Monroe Township",315,2224,0.0018018018018018,0.00587969244685663,0.025830258302583,22539
"2017-05-31",43068,"OH","Columbus","Franklin","Reynoldsburg",316,1279,-0.00078125,0.00313725490196078,0.00550314465408805,15704
"2017-05-31",34953,"FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",317,1439,0.0020891364902507,0.0091164095371669,0.0162429378531073,25761
"2017-05-31",7087,"NJ","New York","Hudson","Union City",318,2065,0.0068259385665529,0.00194080543425522,-0.0891045434494927,9186
"2017-05-31",78501,"TX","McAllen","Hidalgo","McAllen",319,1064,-0.00931098696461825,-0.0238532110091743,-0.0715532286212914,15673
"2017-05-31",35242,"AL","Birmingham","Jefferson","Hoover",320,1980,0.0185185185185185,0.0498409331919406,0.111734980348119,17624
"2017-05-31",95687,"CA","Vallejo","Solano","Vacaville",321,1942,0.00206398348813209,0.0119854090672225,0.0446476600322754,17259
"2017-05-31",45601,"OH","Chillicothe","Ross","Chillicothe",322,1002,-0.000997008973080758,-0.00199203187250996,0.017258883248731,14914
"2017-05-31",94122,"CA","San Francisco","San Francisco","San Francisco",323,4134,0.00193892389723703,-0.00791936645068395,-0.0570255474452555,14323
"2017-05-31",75056,"TX","Dallas-Fort Worth","Denton","The Colony",324,1743,0.00172413793103448,0.00519031141868512,0.0145518044237485,15971
"2017-05-31",29072,"SC","Columbia","Lexington","Lexington",325,1381,0,-0.00504322766570605,-0.0449515905947441,18688
"2017-05-31",91710,"CA","Riverside","San Bernardino","Chino",326,2146,0.00139990667288847,0.00515222482435597,0.0287631831255992,17695
"2017-05-31",27713,"NC","Durham","Durham","Durham",327,1438,-0.00208188757807078,-0.00553250345781466,0.00841514726507714,15691
"2017-05-31",23223,"VA","Richmond","Richmond City","Richmond",328,1111,0.000900900900900901,0.00634057971014493,0.025854108956602,15422
"2017-05-31",60453,"IL","Chicago","Cook","Oak Lawn",329,1562,0.0045016077170418,0.0136275146009085,0.0142857142857143,24119
"2017-05-31",7302,"NJ","New York","Hudson","Jersey City",330,2671,0.000374531835205993,-0.00186846038863976,-0.0332971407889975,17123
"2017-05-31",60641,"IL","Chicago","Cook","Chicago",331,1776,0.00566251415628539,0.0142775556824672,0.0142775556824672,13121
"2017-05-31",93535,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",332,1565,0.0077269800386349,0.0182173064411191,0.0741249142072752,18395
"2017-05-31",60622,"IL","Chicago","Cook","Chicago",333,2062,0.00536323744514871,0.0117762512266928,-0.0259801606046292,16574
"2017-05-31",32225,"FL","Jacksonville","Duval","Jacksonville",334,1413,0.00497866287339972,0.0165467625899281,0.0351648351648352,19041
"2017-05-31",93536,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",335,1955,0.0051413881748072,0.0187597707139135,0.0671397379912664,20319
"2017-05-31",93257,"CA","Visalia","Tulare","Porterville",336,1133,0.00532386867790595,0.0170556552962298,0.0394495412844037,17456
